time_ns,s11_rho,s11_z_ohm,s22_rho,s22_z_ohm
3.99414063,0.0542910828,55.7407815,0.0451326054,54.7265836
4.00390625,0.0543591789,55.748396,0.0453964259,54.7555265
4.01367188,0.0544585898,55.759514,0.0456799792,54.7866521
4.0234375,0.0545831107,55.7734436,0.0459600032,54.8174084
4.03320313,0.0547298618,55.7898647,0.046213303,54.8452451
4.04296875,0.0548988758,55.8087832,0.0464222062,54.8682138
4.05273438,0.0550910885,55.8303068,0.0465781871,54.8853704
4.0625,0.0553055725,55.8543346,0.0466824727,54.8968441
4.07226563,0.0555371534,55.8802899,0.0467435361,54.9035635
4.08203125,0.0557754127,55.907007,0.0467724996,54.906751
4.09179688,0.0560055828,55.9328299,0.0467782025,54.9073786
4.1015625,0.0562111439,55.9559025,0.0467637756,54.9057909
4.11132813,0.0563773049,55.9745601,0.0467259739,54.9016309
4.12109375,0.0564942195,55.9876919,0.0466574781,54.8940939
4.13085938,0.0565588663,55.9949545,0.0465512564,54.8824079
4.140625,0.0565749931,55.9967663,0.0464053049,54.8663552
4.15039063,0.0565512044,55.9940937,0.0462259303,54.8466332
4.16015625,0.0564979191,55.9881075,0.0460282592,54.824908
4.16992188,0.056424303,55.9798385,0.045833667,54.8035301
4.1796875,0.0563362553,55.9699502,0.0456649378,54.7850005
4.18945313,0.0562361094,55.9587053,0.0455407944,54.7713715
4.19921875,0.0561240555,55.9461263,0.0454716658,54.7637838
4.20898438,0.0560006424,55.9322755,0.0454581134,54.7622963
4.21875,0.0558693118,55.9175401,0.0454923773,54.766057
4.22851563,0.0557379016,55.9027998,0.0455623862,54.7737417
4.23828125,0.0556184366,55.8894031,0.045656702,54.7840963
4.24804688,0.0555251589,55.8789453,0.0457685668,54.7963801
4.2578125,0.0554714064,55.8729198,0.0458975836,54.810551
4.26757813,0.0554663859,55.872357,0.0460484653,54.8271284
