time_ns,s11_rho,s11_z_ohm,s22_rho,s22_z_ohm
2.12890625,0.00172458605,50.1727565,0.00187411605,50.1877635
2.13867188,0.00179468223,50.1797909,0.00190302439,50.1906653
2.1484375,0.00188274455,50.1886296,0.00196767017,50.197155
2.15820313,0.00197562276,50.1979534,0.00206306621,50.2067331
2.16796875,0.00205837431,50.206262,0.00217288594,50.2177618
2.17773438,0.00211971433,50.2124217,0.00227551044,50.22807
2.1875,0.00215607924,50.2160738,0.00235195114,50.2357496
2.19726563,0.00217284167,50.2177573,0.00239274543,50.2398484
2.20703125,0.00218226427,50.2187037,0.00240132178,50.2407102
2.21679688,0.00219896964,50.2203816,0.0023926388,50.2398377
2.2265625,0.00223459846,50.2239603,0.00238763437,50.2393349
2.23632813,0.00229360602,50.2298879,0.00240554334,50.2411344
2.24609375,0.00237171396,50.2377352,0.00245690098,50.2462952
2.25585938,0.00245755362,50.2463608,0.00253977609,50.2546243
2.265625,0.00253687158,50.2543324,0.00264057938,50.264757
2.27539063,0.00259774292,50.2604509,0.00273911413,50.2746637
2.28515625,0.00263488633,50.2641847,0.0028159933,50.2823946
2.29492188,0.00265152069,50.265857,0.00285970026,50.2867902
2.3046875,0.00265811181,50.2665196,0.00287072261,50.2878987
2.31445313,0.00266849515,50.2675635,0.00286127644,50.2869487
2.32421875,0.00269481019,50.2702092,0.0028507575,50.2858908
2.33398438,0.00274310037,50.2750646,0.00285861214,50.2866807
2.34375,0.00281117288,50.2819098,0.0028972475,50.2905666
2.35351563,0.00288947546,50.2897849,0.00296756515,50.2976398
2.36328125,0.00296464283,50.2973458,0.00305872537,50.306811
2.37304688,0.00302439748,50.3033572,0.00315219415,50.3162162
2.3828125,0.00306200897,50.3071414,0.00322856356,50.3239021
2.39257813,0.00307869346,50.3088201,0.00327463702,50.3285396
2.40234375,0.00308309914,50.3092634,0.00328819402,50.3299042
2.41210938,0.00308809166,50.3097658,0.00327871534,50.3289501
2.421875,0.00310603395,50.3115711,0.00326383575,50.3274523
2.43164063,0.00314429198,50.315421,0.00326285097,50.3273532
2.44140625,0.00320259996,50.321289,0.00328966904,50.3300527
2.45117188,0.00327322738,50.3283977,0.00334778083,50.3359026
2.4609375,0.00334386193,50.3355081,0.00342906827,50.3440867
2.47070313,0.00340213487,50.3413749,0.0035168555,50.3529267
2.48046875,0.00344012691,50.3452002,0.0035920582,50.3605008
2.49023438,0.00345721467,50.3469208,0.00364016489,50.3653464
2.5,0.00346023587,50.3472251,0.00365649792,50.3669917
2.50976563,0.00346093649,50.3472956,0.00364784824,50.3661204
2.51953125,0.00347165304,50.3483747,0.0036299148,50.3643139
2.52929688,0.00350081696,50.3513116,0.00362151361,50.3634677
